index,lr,weight_decay,epochs,threshold,device,verbose,early_stopping,early_stopping_thresold,criterion,hidden_layer_K,hidden_layer_L,reproducible,mse,mae,rmse,r2,
179,0.001,0.0001,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.3865406066179276,1.2719011008739471,1.3869031518697739,-11.196913748979568,
180,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,10.916828274726868,2.4919592142105103,3.00628399848938,-0.8955973386764526,
181,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.238818258047104,1.5458849966526031,1.8803883790969849,-0.48747216165065765,
182,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.432152144610882,1.6579479724168777,1.8053908348083496,-10.160533100366592,
183,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.583700254559517,1.288192257285118,1.546143427491188,-2.625268206000328,
184,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.48205903917551,1.9921467900276184,2.11989463865757,-58.219808489084244,
185,0.001,0.0001,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.2274193465709686,1.1748123317956924,1.46792334318161,-3.3216183930635452,
186,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,12.464200854301453,2.6311062276363373,3.1030492186546326,-1.682223692536354,
187,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.1347601413726807,1.2675293982028961,1.4271299242973328,-0.589977353811264,
188,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.0752975046634674,1.4387104511260986,1.55055433511734,-64.47522662580013,
189,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,3.7678263038396835,1.4508578330278397,1.6880966275930405,-2.647343337535858,
190,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,5.119856208562851,1.6602673083543777,1.8471682965755463,-2.7603037506341934,
191,0.001,0.0001,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.5280087888240814,1.2925465255975723,1.3971107602119446,-13.405859559774399,
192,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),16,1,True,15.717126250267029,2.7980450093746185,3.3982784152030945,-0.7320150285959244,
193,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.232601076364517,1.5453427135944366,1.8794907629489899,-0.48754221200942993,
194,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.432798020541668,1.6573821157217026,1.8052211105823517,-10.133970946073532,
195,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.593441918492317,1.2898478507995605,1.548408418893814,-2.6254493296146393,
196,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.516694389283657,1.9996734857559204,2.1316874623298645,-58.13231384754181,
197,0.001,0.001,500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.229195386171341,1.1755433231592178,1.4685432016849518,-3.3825394362211227,
198,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),16,1,True,22.244519889354706,3.1229692697525024,3.767504781484604,-1.003319039940834,
199,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.0005426555871964,1.2276581674814224,1.3778803646564484,-0.5320408344268799,
200,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.7202707529067993,1.5265415459871292,1.6607490926980972,-9.806784227490425,
201,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),32,2,True,5.552484437823296,1.7102077901363373,1.9417651444673538,-3.0747803896665573,
202,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,1,True,5.410605281591415,1.7158280462026596,2.0032776594161987,-4.532070800662041,
203,0.001,0.001,500,None,cpu,False,False,0.5,MSELoss(),64,2,True,1.8689438104629517,1.1458716541528702,1.2620717883110046,-2.1924899518489838,
204,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,1,True,15.717126250267029,2.7980450093746185,3.3982784152030945,-0.7320150285959244,
205,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),16,2,True,4.232601076364517,1.5453427135944366,1.8794907629489899,-0.48754221200942993,
206,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,1,True,4.432798020541668,1.6573821157217026,1.8052211105823517,-10.133970946073532,
207,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),32,2,True,2.593441918492317,1.2898478507995605,1.548408418893814,-2.6254493296146393,
208,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,1,True,7.516694389283657,1.9996734857559204,2.1316874623298645,-58.13231384754181,
209,0.001,0.001,1500,None,cpu,False,True,0.5,MSELoss(),64,2,True,2.229195386171341,1.1755433231592178,1.4685432016849518,-3.3825394362211227,
210,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,1,True,21.75654363632202,3.1337795555591583,3.7604373693466187,-1.0745007693767548,
211,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),16,2,True,2.0623618215322495,1.234044462442398,1.397530809044838,-0.5375991463661194,
212,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,1,True,3.6384819746017456,1.5230390429496765,1.64970763027668,-12.273949265480042,
213,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),32,2,True,4.829898044466972,1.632475033402443,1.8593916594982147,-3.753637120127678,
214,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,1,True,4.979604408144951,1.6841700375080109,1.8823827505111694,-6.645389765501022,
215,0.001,0.001,1500,None,cpu,False,False,0.5,MSELoss(),64,2,True,2.183440461754799,1.1980503499507904,1.3140880167484283,-3.535802409052849,
