index,lr,weight_decay,epochs,threshold,device,verbose,early_stopping,early_stopping_thresold,criterion,hidden_layer_K,hidden_layer_L,reproducible,accuracy,f1-score
222,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7916666666666666,0.625,
223,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
224,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7291666666666666,0.575,
225,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
226,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
227,0.001,1e-05,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
228,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7291666666666666,0.575,
229,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
230,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.7291666666666666,0.575,
231,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.7291666666666666,0.575,
232,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
233,0.001,1e-05,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
234,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5625,0.575,
235,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.49999999999999994,0.45833333333333326,
236,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.6666666666666666,0.45,
237,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
238,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
239,0.001,1e-05,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
240,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5625,0.575,
241,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.49999999999999994,0.45833333333333326,
242,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.6666666666666666,0.45,
243,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
244,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
245,0.001,1e-05,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
246,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5625,0.575,
247,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.43749999999999994,0.3333333333333333,
248,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.6666666666666666,0.45,
249,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
250,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
251,0.001,1e-05,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
252,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7083333333333334,0.625,
253,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
254,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
255,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
256,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
257,0.001,0.0001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
258,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7916666666666666,0.625,
259,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
260,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
261,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
262,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
263,0.001,0.0001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
264,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7291666666666666,0.575,
265,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6458333333333333,0.4916666666666667,
266,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
267,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
268,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
269,0.001,0.0001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
270,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7291666666666666,0.575,
271,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.6666666666666666,0.5416666666666666,
272,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.75,0.7,
273,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
274,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
275,0.001,0.0001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
276,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7291666666666666,0.575,
277,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.5833333333333333,0.45833333333333326,
278,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.75,0.7,
279,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
280,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
281,0.001,0.0001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
282,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7291666666666666,0.575,
283,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.5833333333333333,0.45833333333333326,
284,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.75,0.7,
285,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
286,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
287,0.001,0.0001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
288,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7083333333333334,0.625,
289,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
290,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
291,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
292,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
293,0.001,0.001,100,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
294,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.7916666666666666,0.625,
295,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
296,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
297,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
298,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7916666666666666,0.625,
299,0.001,0.001,100,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
300,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6666666666666666,0.5,
301,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
302,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
303,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
304,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.7291666666666666,0.575,
305,0.001,0.001,100,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
306,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
307,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
308,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
309,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
310,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
311,0.001,0.001,500,0.4,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7916666666666666,0.625,
312,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.6458333333333334,0.575,
313,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
314,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
315,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
316,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
317,0.001,0.001,500,0.5,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
318,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,1,True,0.5833333333333334,0.5,
319,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),16,2,True,0.7291666666666666,0.575,
320,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,1,True,0.8125,0.825,
321,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),32,2,True,0.6458333333333334,0.575,
322,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,1,True,0.8125,0.825,
323,0.001,0.001,500,0.6,cpu,False,False,None,BCEWithLogitsLoss(),64,2,True,0.7291666666666666,0.575,
